id,name
2,Goldberg
exchange,inherited,internalRate,minimumFee,override,rebateRate,ticker,type
HKEX,True,4.475,0.0,True,7.525,DHH,future
HKEX,True,4.475,0.0,True,7.525,DHS,future
HKEX,True,4.475,0.0,True,7.525,HHI,future
HKEX,True,4.475,0.0,True,7.525,HSI,future
ICE,False,1.065,0.0,True,1.435,,future
ICE,True,1.065,0.0,True,1.435,B,future
ICE,True,1.065,0.0,True,1.435,BM,future
ICE,False,2.13,0.0,True,2.87,B-T,future
ICE,True,1.065,0.0,True,1.435,C,future
ICE,True,1.065,0.0,True,1.435,CC,future
ICE,True,1.065,0.0,True,1.435,CER,future
ICE,True,1.065,0.0,True,1.435,CT,future
ICE,True,1.065,0.0,True,1.435,DX,future
ICE,False,1.065,0.0,True,1.435,EZ,future
ICE,True,1.065,0.0,True,1.435,G,future
ICE,True,1.065,0.0,True,1.435,IS,future
ICE,True,1.065,0.0,True,1.435,KC,future
ICE,True,1.065,0.0,True,1.435,MME,future
ICE,True,1.065,0.0,True,1.435,NBP,future
ICE,False,2.13,0.0,True,2.87,N-O,future
ICE,True,1.065,0.0,True,1.435,OJ,future
ICE,True,1.065,0.0,True,1.435,R,future
ICE,True,1.065,0.0,True,1.435,RS,future
ICE,True,1.065,0.0,True,1.435,SB,future
ICE,True,1.065,0.0,True,1.435,T,future
ICE,True,1.065,0.0,True,1.435,TF,future
ICE,True,1.065,0.0,True,1.435,TRM,future
ICE,True,1.065,0.0,True,1.435,TTF,future
ICE,True,1.065,0.0,True,1.435,Y2,future
ICE,True,1.065,0.0,True,1.435,YG,future
ICE,True,1.065,0.0,True,1.435,YI,future
IDEM,False,1.395,0.0,True,0.105,,future
IDEM,True,1.395,0.0,True,0.105,MIB,future
IDEM,True,1.395,0.0,True,0.105,miniMIB,future
LIFFE,False,0.765,0.0,True,0.735,,future
LIFFE,True,0.765,0.0,True,0.735,C,future
LIFFE,True,0.765,0.0,True,0.735,I,future
LIFFE,True,0.765,0.0,True,0.735,L,future
LIFFE,True,0.765,0.0,True,0.735,RC,future
LIFFE,True,0.765,0.0,True,0.735,S,future
LIFFE,True,0.765,0.0,True,0.735,T,future
LIFFE,True,0.765,0.0,True,0.735,W,future
LIFFE,True,0.765,0.0,True,0.735,XZ,future
LIFFE,True,0.765,0.0,True,0.735,Z,future
MGEX,False,0.765,0.0,True,0.735,,future
MGEX,True,0.765,0.0,True,0.735,MWE,future
NYMEX,False,0.765,0.0,True,0.735,,future
NYMEX,True,0.765,0.0,True,0.735,BZ,future
NYMEX,True,0.765,0.0,True,0.735,CL,future
NYMEX,True,0.765,0.0,True,0.735,HO,future
NYMEX,True,0.765,0.0,True,0.735,HRC,future
NYMEX,True,0.765,0.0,True,0.735,NG,future
NYMEX,True,0.765,0.0,True,0.735,PA,future
NYMEX,True,0.765,0.0,True,0.735,PL,future
NYMEX,True,0.765,0.0,True,0.735,QG,future
NYMEX,True,0.765,0.0,True,0.735,QM,future
NYMEX,True,0.765,0.0,True,0.735,RB,future
NYMEX,False,1.53,0.0,True,1.47,RB-HO,future
SGX,False,1.31,0.0,True,0.21,,future
SGX,True,1.31,0.0,True,0.21,CN,future
SGX,True,1.31,0.0,True,0.21,IN,future
SGX,True,1.31,0.0,True,0.21,NK,future
SGX,True,1.31,0.0,True,0.21,SG,future
TOCOM,False,204.5,0.0,True,10.5,,future
TOCOM,True,204.5,0.0,True,10.5,CO,future
TOCOM,True,204.5,0.0,True,10.5,GD,future
TOCOM,True,204.5,0.0,True,10.5,GS,future
TOCOM,True,204.5,0.0,True,10.5,MG,future
TOCOM,True,204.5,0.0,True,10.5,PA,future
TOCOM,True,204.5,0.0,True,10.5,PL,future
TOCOM,True,204.5,0.0,True,10.5,RU,future
TOCOM,True,204.5,0.0,True,10.5,SL,future
E,False,0.0000192,0.0,True,0.0000308,,fx_spot
EU,False,0.0000227,0.0,True,0.0000273,,fx_spot
F,False,0.0000234,0.0,True,0.0000266,,fx_spot
NY,False,0.00002025,0.0,True,0.00002975,,fx_spot
NY2,False,0.00002025,0.0,True,0.00002975,,fx_spot
CBOE,False,1.29,0.0,True,0.21,,option
CBOE,True,1.29,0.0,True,0.21,SPX,option
CBOE,True,1.29,0.0,True,0.21,SPXPM,option
CBOE,True,1.29,0.0,True,0.21,SPXW,option
CBOE,True,1.29,0.0,True,0.21,VIX,option
CBOE,True,1.29,0.0,True,0.21,VXX,option
CBOT,False,0.765,0.0,True,0.735,,option
CBOT,True,0.765,0.0,True,0.735,EYM,option
CBOT,True,0.765,0.0,True,0.735,OUB,option
CBOT,True,0.765,0.0,True,0.735,OYM,option
CBOT,True,0.765,0.0,True,0.735,OZB,option
CBOT,True,0.765,0.0,True,0.735,OZB1,option
CBOT,True,0.765,0.0,True,0.735,OZB2,option
CBOT,True,0.765,0.0,True,0.735,OZB4,option
CBOT,True,0.765,0.0,True,0.735,OZC,option
CBOT,True,0.765,0.0,True,0.735,OZL,option
CBOT,True,0.765,0.0,True,0.735,OZN,option
CBOT,True,0.765,0.0,True,0.735,OZN1,option
CBOT,True,0.765,0.0,True,0.735,OZN2,option
CBOT,True,0.765,0.0,True,0.735,OZN4,option
CBOT,True,0.765,0.0,True,0.735,OZO,option
CBOT,True,0.765,0.0,True,0.735,OZR,option
CBOT,True,0.765,0.0,True,0.735,OZS,option
CBOT,True,0.765,0.0,True,0.735,OZW,option
CBOT,True,0.765,0.0,True,0.735,UB1,option
CBOT,True,0.765,0.0,True,0.735,UB2,option
CBOT,True,0.765,0.0,True,0.735,UB4,option
CBOT,True,0.765,0.0,True,0.735,YM3,option
CME,False,0.765,0.0,True,0.735,,option
CME,True,0.765,0.0,True,0.735,2EU,option
CME,True,0.765,0.0,True,0.735,3EU,option
CME,True,0.765,0.0,True,0.735,4EU,option
CME,True,0.765,0.0,True,0.735,6B,option
CME,True,0.765,0.0,True,0.735,6C,option
CME,True,0.765,0.0,True,0.735,6E,option
CME,True,0.765,0.0,True,0.735,6E2,option
CME,False,0.765,0.0,True,0.735,6J,option
CME,True,0.765,0.0,True,0.735,6N,option
CME,True,0.765,0.0,True,0.735,6S,option
CME,True,0.765,0.0,True,0.735,ADU,option
CME,True,0.765,0.0,True,0.735,CAU,option
CME,True,0.765,0.0,True,0.735,CHU,option
CME,True,0.765,0.0,True,0.735,E1A,option
CME,True,0.765,0.0,True,0.735,E1C,option
CME,True,0.765,0.0,True,0.735,E2A,option
CME,True,0.765,0.0,True,0.735,E2C,option
CME,True,0.765,0.0,True,0.735,E3A,option
CME,True,0.765,0.0,True,0.735,E3C,option
CME,True,0.765,0.0,True,0.735,E4A,option
CME,True,0.765,0.0,True,0.735,ES,option
CME,True,0.765,0.0,True,0.735,EUU,option
CME,True,0.765,0.0,True,0.735,EW,option
CME,True,0.765,0.0,True,0.735,EW1,option
CME,True,0.765,0.0,True,0.735,EW2,option
CME,True,0.765,0.0,True,0.735,EW3,option
CME,True,0.765,0.0,True,0.735,EW4,option
CME,True,0.765,0.0,True,0.735,GBU,option
CME,True,0.765,0.0,True,0.735,GE,option
CME,True,0.765,0.0,True,0.735,GE0,option
CME,True,0.765,0.0,True,0.735,GE2,option
CME,True,0.765,0.0,True,0.735,GE3,option
CME,True,0.765,0.0,True,0.735,GF,option
CME,True,0.765,0.0,True,0.735,JPU,option
CME,True,0.765,0.0,True,0.735,LE,option
CME,True,0.765,0.0,True,0.735,NQ,option
CME,True,0.765,0.0,True,0.735,QN1,option
CME,True,0.765,0.0,True,0.735,QN2,option
CME,True,0.765,0.0,True,0.735,QN3,option
CME,True,0.765,0.0,True,0.735,QNE,option
CME,True,0.765,0.0,True,0.735,RP,option
COMEX,False,0.765,0.0,True,0.735,,option
COMEX,True,0.765,0.0,True,0.735,HXE,option
COMEX,True,0.765,0.0,True,0.735,OG,option
COMEX,True,0.765,0.0,True,0.735,SO,option
EUREX,False,0.985,0.0,True,1.015,,option
EUREX,True,0.985,0.0,True,1.015,BSD2,option
EUREX,True,0.985,0.0,True,1.015,ODAX,option
EUREX,True,0.985,0.0,True,1.015,OESX,option
EUREX,True,0.985,0.0,True,1.015,OGB4,option
EUREX,True,0.985,0.0,True,1.015,OGBL,option
EUREX,True,0.985,0.0,True,1.015,OSMI,option
EUREX,True,0.985,0.0,True,1.015,OVS,option
EUREX,True,0.985,0.0,True,1.015,TEFAM,option
FORTS,False,0.72,0.0,True,0.28,,option
FORTS,True,0.72,0.0,True,0.28,BR,option
FORTS,True,0.72,0.0,True,0.28,ED,option
FORTS,True,0.72,0.0,True,0.28,EU,option
FORTS,True,0.72,0.0,True,0.28,GAZR,option
FORTS,True,0.72,0.0,True,0.28,GOLD,option
FORTS,True,0.72,0.0,True,0.28,RTS,option
FORTS,True,0.72,0.0,True,0.28,SBRF,option
FORTS,True,0.72,0.0,True,0.28,Si,option
ICE,False,0.765,0.0,True,0.735,,option
ICE,True,0.765,0.0,True,0.735,B,option
ICE,True,0.765,0.0,True,0.735,BLC,option
ICE,True,0.765,0.0,True,0.735,C,option
ICE,True,0.765,0.0,True,0.735,CO,option
ICE,True,0.765,0.0,True,0.735,CT,option
ICE,True,0.765,0.0,True,0.735,DX,option
ICE,True,0.765,0.0,True,0.735,G,option
ICE,True,0.765,0.0,True,0.735,KC,option
ICE,True,0.765,0.0,True,0.735,R,option
ICE,True,0.765,0.0,True,0.735,SO,option
ICE,True,0.765,0.0,True,0.735,YG,option
LIFFE,False,0.765,0.0,True,0.735,,option
LIFFE,True,0.765,0.0,True,0.735,ESX,option
LIFFE,True,0.765,0.0,True,0.735,I,option
LIFFE,True,0.765,0.0,True,0.735,L,option
NYMEX,False,0.765,0.0,True,0.735,,option
NYMEX,True,0.765,0.0,True,0.735,LNE,option
NYMEX,True,0.765,0.0,True,0.735,LO,option
NYMEX,True,0.765,0.0,True,0.735,LO1,option
NYMEX,True,0.765,0.0,True,0.735,LO2,option
NYMEX,True,0.765,0.0,True,0.735,LO3,option
NYMEX,True,0.765,0.0,True,0.735,LO4,option
NYMEX,True,0.765,0.0,True,0.735,LO5,option
NYMEX,True,0.765,0.0,True,0.735,OH,option
NYMEX,True,0.765,0.0,True,0.735,ON,option
AMEX,False,0.01125,0.0,True,0.00875,,stock
ARCA,False,0.01125,0.0,True,0.00875,,stock
HKEX,False,0.00236,18.0,True,0.00014,,stock
NASDAQ,False,0.01125,0.0,True,0.00875,,stock
NOMX,False,0.00066,50.0,True,0.00014,,stock
NYSE,False,0.01125,0.0,True,0.00875,,stock
SGX,False,0.00115,2.5,True,0.00035,,stock
SIX,False,0.00124,25.0,True,0.00056,,stock
SOMX,False,0.0006075,60.0,True,0.0000175,,stock
SSE,False,0.00236,15.0,True,0.00014,,stock
TMX,False,0.01125,0.0,True,0.00875,,stock
id,name
15,25% NET
exchange,inherited,internalRate,minimumFee,override,rebateRate,ticker,type
CBOE,False,2.475,0.0,True,0.525,,calendar_spread
CBOE,True,2.475,0.0,True,0.525,VIX,calendar_spread
CBOT,False,2.475,0.0,True,0.525,,calendar_spread
CBOT,True,2.475,0.0,True,0.525,ZC,calendar_spread
CBOT,True,2.475,0.0,True,0.525,ZM,calendar_spread
CBOT,True,2.475,0.0,True,0.525,ZR,calendar_spread
CBOT,True,2.475,0.0,True,0.525,ZS,calendar_spread
CBOT,True,2.475,0.0,True,0.525,ZW,calendar_spread
CME,False,2.475,0.0,True,0.525,,calendar_spread
CME,True,2.475,0.0,True,0.525,6E,calendar_spread
CME,True,2.475,0.0,True,0.525,GE,calendar_spread
CME,True,2.475,0.0,True,0.525,GF,calendar_spread
CME,True,2.475,0.0,True,0.525,LBS,calendar_spread
CME,True,2.475,0.0,True,0.525,LE,calendar_spread
CME,True,2.475,0.0,True,0.525,LH,calendar_spread
COMEX,False,2.475,0.0,True,0.525,,calendar_spread
COMEX,True,2.475,0.0,True,0.525,GC,calendar_spread
COMEX,True,2.475,0.0,True,0.525,SI,calendar_spread
EUREX,False,2.525,0.0,True,0.475,,calendar_spread
EUREX,True,2.525,0.0,True,0.475,FBTP,calendar_spread
EUREX,True,2.525,0.0,True,0.475,FGBL,calendar_spread
EUREX,True,2.525,0.0,True,0.475,FVS,calendar_spread
FORTS,False,1.8,0.0,True,0.2,,calendar_spread
FORTS,True,1.8,0.0,True,0.2,BR,calendar_spread
FORTS,True,1.8,0.0,True,0.2,Si,calendar_spread
ICE,False,3.975,0.0,True,1.025,,calendar_spread
ICE,True,3.975,0.0,True,1.025,B,calendar_spread
ICE,True,3.975,0.0,True,1.025,CC,calendar_spread
ICE,True,3.975,0.0,True,1.025,CT,calendar_spread
ICE,True,3.975,0.0,True,1.025,SB,calendar_spread
ICE,True,3.975,0.0,True,1.025,T,calendar_spread
LIFFE,False,2.475,0.0,True,0.525,,calendar_spread
LIFFE,True,2.475,0.0,True,0.525,I,calendar_spread
LIFFE,True,2.475,0.0,True,0.525,S,calendar_spread
NYMEX,False,2.475,0.0,True,0.525,,calendar_spread
NYMEX,True,2.475,0.0,True,0.525,CL,calendar_spread
NYMEX,True,2.475,0.0,True,0.525,HO,calendar_spread
NYMEX,True,2.475,0.0,True,0.525,NG,calendar_spread
NYMEX,True,2.475,0.0,True,0.525,PA,calendar_spread
NYMEX,True,2.475,0.0,True,0.525,PL,calendar_spread
NYMEX,True,2.475,0.0,True,0.525,RB,calendar_spread
A.INDEX,False,0.000375,0.0,True,0.000125,,cfd
ASX,False,1.4625,0.0,True,0.0375,,future
ASX,True,1.4625,0.0,True,0.0375,AP,future
ASX,True,1.4625,0.0,True,0.0375,IB,future
CBOE,False,1.2375,0.0,True,0.2625,,future
CBOE,True,1.2375,0.0,True,0.2625,VIX,future
CBOE,True,1.2375,0.0,True,0.2625,VIXW,future
CBOE,True,1.2375,0.0,True,0.2625,VXTY,future
CBOT,False,1.2375,0.0,True,0.2625,,future
CBOT,True,1.2375,0.0,True,0.2625,AW,future
CBOT,True,1.2375,0.0,True,0.2625,EH,future
CBOT,True,1.2375,0.0,True,0.2625,UB,future
CBOT,True,1.2375,0.0,True,0.2625,YM,future
CBOT,True,1.2375,0.0,True,0.2625,ZB,future
CBOT,True,1.2375,0.0,True,0.2625,ZC,future
CBOT,True,1.2375,0.0,True,0.2625,ZF,future
CBOT,True,1.2375,0.0,True,0.2625,ZL,future
CBOT,True,1.2375,0.0,True,0.2625,ZM,future
CBOT,True,1.2375,0.0,True,0.2625,ZN,future
CBOT,True,1.2375,0.0,True,0.2625,ZO,future
CBOT,True,1.2375,0.0,True,0.2625,ZQ,future
CBOT,True,1.2375,0.0,True,0.2625,ZR,future
CBOT,True,1.2375,0.0,True,0.2625,ZS,future
CBOT,True,1.2375,0.0,True,0.2625,ZT,future
CBOT,True,1.2375,0.0,True,0.2625,ZW,future
CME,False,1.2375,0.0,True,0.2625,,future
CME,True,1.2375,0.0,True,0.2625,6A,future
CME,True,1.2375,0.0,True,0.2625,6B,future
CME,True,1.2375,0.0,True,0.2625,6C,future
CME,True,1.2375,0.0,True,0.2625,6E,future
CME,True,1.2375,0.0,True,0.2625,6J,future
CME,True,1.2375,0.0,True,0.2625,6M,future
CME,True,1.2375,0.0,True,0.2625,6N,future
CME,True,1.2375,0.0,True,0.2625,6R,future
CME,True,1.2375,0.0,True,0.2625,6S,future
CME,True,1.2375,0.0,True,0.2625,ACD,future
CME,True,1.2375,0.0,True,0.2625,CNH,future
CME,True,1.2375,0.0,True,0.2625,EMD,future
CME,True,1.2375,0.0,True,0.2625,ES,future
CME,True,1.2375,0.0,True,0.2625,GE,future
CME,True,1.2375,0.0,True,0.2625,GF,future
CME,False,4.95,0.0,True,1.05,GFBF,future
CME,False,1.2375,0.0,True,0.2625,IBV,future
CME,True,1.2375,0.0,True,0.2625,LBS,future
CME,True,1.2375,0.0,True,0.2625,LE,future
CME,True,1.2375,0.0,True,0.2625,LH,future
CME,True,1.2375,0.0,True,0.2625,MNF,future
CME,True,1.2375,0.0,True,0.2625,NK,future
CME,True,1.2375,0.0,True,0.2625,NQ,future
CME,True,1.2375,0.0,True,0.2625,RMB,future
CME,True,1.2375,0.0,True,0.2625,RP,future
CME,True,1.2375,0.0,True,0.2625,RY,future
CME,True,1.2375,0.0,True,0.2625,SIR,future
CME,True,1.2375,0.0,True,0.2625,SP,future
CME,True,1.2375,0.0,True,0.2625,TRY,future
COMEX,False,1.2375,0.0,True,0.2625,,future
COMEX,True,1.2375,0.0,True,0.2625,GC,future
COMEX,True,1.2375,0.0,True,0.2625,GCK,future
COMEX,True,1.2375,0.0,True,0.2625,HG,future
COMEX,True,1.2375,0.0,True,0.2625,MGC,future
COMEX,True,1.2375,0.0,True,0.2625,SI,future
DGCX,False,1.7625,0.0,True,0.2375,,future
DGCX,True,1.7625,0.0,True,0.2375,DEUR,future
DGCX,True,1.7625,0.0,True,0.2375,DG,future
DGCX,True,1.7625,0.0,True,0.2375,DINR,future
EUREX,False,1.2625,0.0,True,0.2375,,future
EUREX,True,1.2625,0.0,True,0.2375,CONF,future
EUREX,True,1.2625,0.0,True,0.2375,FBON,future
EUREX,True,1.2625,0.0,True,0.2375,FBTM,future
EUREX,True,1.2625,0.0,True,0.2375,FBTP,future
EUREX,True,1.2625,0.0,True,0.2375,FBTS,future
EUREX,True,1.2625,0.0,True,0.2375,FCPE,future
EUREX,True,1.2625,0.0,True,0.2375,FDAX,future
EUREX,True,1.2625,0.0,True,0.2375,FDXM,future
EUREX,True,1.2625,0.0,True,0.2375,FESU,future
EUREX,True,1.2625,0.0,True,0.2375,FESX,future
EUREX,True,1.2625,0.0,True,0.2375,FGBL,future
EUREX,True,1.2625,0.0,True,0.2375,FGBM,future
EUREX,True,1.2625,0.0,True,0.2375,FGBS,future
EUREX,True,1.2625,0.0,True,0.2375,FOAM,future
EUREX,True,1.2625,0.0,True,0.2375,FOAT,future
EUREX,True,1.2625,0.0,True,0.2375,FRDX,future
EUREX,True,1.2625,0.0,True,0.2375,FSMI,future
EUREX,True,1.2625,0.0,True,0.2375,FSTA,future
EUREX,True,1.2625,0.0,True,0.2375,FSTE,future
EUREX,True,1.2625,0.0,True,0.2375,FSTL,future
EUREX,True,1.2625,0.0,True,0.2375,FSTY,future
EUREX,True,1.2625,0.0,True,0.2375,FVS,future
EURONEXT,False,1.2625,0.0,True,0.2375,,future
EURONEXT,True,1.2625,0.0,True,0.2375,EBM,future
EURONEXT,True,1.2625,0.0,True,0.2375,ECO,future
EURONEXT,True,1.2625,0.0,True,0.2375,EMA,future
EURONEXT,True,1.2625,0.0,True,0.2375,FCE,future
EURONEXT,True,1.2625,0.0,True,0.2375,FTI,future
EURONEXT,True,1.2625,0.0,True,0.2375,MFA,future
EURONEXT,True,1.2625,0.0,True,0.2375,MFC,future
FORTS,False,0.9,0.0,True,0.1,,future
FORTS,True,0.9,0.0,True,0.1,BR,future
FORTS,True,0.9,0.0,True,0.1,CHMF,future
FORTS,True,0.9,0.0,True,0.1,CY,future
FORTS,True,0.9,0.0,True,0.1,ED,future
FORTS,True,0.9,0.0,True,0.1,EU,future
FORTS,True,0.9,0.0,True,0.1,GAZR,future
FORTS,True,0.9,0.0,True,0.1,GBPU,future
FORTS,True,0.9,0.0,True,0.1,GMKR,future
FORTS,True,0.9,0.0,True,0.1,GOLD,future
FORTS,True,0.9,0.0,True,0.1,HYDR,future
FORTS,True,0.9,0.0,True,0.1,LKOH,future
FORTS,True,0.9,0.0,True,0.1,MGNT,future
FORTS,True,0.9,0.0,True,0.1,MIX,future
FORTS,True,0.9,0.0,True,0.1,MTSI,future
FORTS,True,0.9,0.0,True,0.1,MXI,future
FORTS,True,0.9,0.0,True,0.1,NLMK,future
FORTS,True,0.9,0.0,True,0.1,NOTK,future
FORTS,True,0.9,0.0,True,0.1,OF15,future
FORTS,True,0.9,0.0,True,0.1,OFZ2,future
FORTS,True,0.9,0.0,True,0.1,OFZ4,future
FORTS,True,0.9,0.0,True,0.1,PLD,future
FORTS,True,0.9,0.0,True,0.1,PLT,future
FORTS,True,0.9,0.0,True,0.1,ROSN,future
FORTS,True,0.9,0.0,True,0.1,RTS,future
FORTS,True,0.9,0.0,True,0.1,RVI,future
FORTS,True,0.9,0.0,True,0.1,SBPR,future
FORTS,True,0.9,0.0,True,0.1,SBRF,future
FORTS,True,0.9,0.0,True,0.1,Si,future
FORTS,True,0.9,0.0,True,0.1,SILV,future
FORTS,True,0.9,0.0,True,0.1,SNGP,future
FORTS,True,0.9,0.0,True,0.1,SNGR,future
FORTS,False,0.9,0.0,True,0.1,TATN,future
FORTS,False,0.9,0.0,True,0.1,TRNF,future
FORTS,True,0.9,0.0,True,0.1,UCHF,future
FORTS,True,0.9,0.0,True,0.1,UJPY,future
FORTS,True,0.9,0.0,True,0.1,VTBR,future
HKEX,False,11.4235,0.0,True,0.5765,,future
HKEX,True,11.4235,0.0,True,0.5765,CUS,future
HKEX,True,11.4235,0.0,True,0.5765,DHH,future
HKEX,True,11.4235,0.0,True,0.5765,DHS,future
HKEX,True,11.4235,0.0,True,0.5765,HHI,future
HKEX,True,11.4235,0.0,True,0.5765,HSI,future
ICE,False,1.9875,0.0,True,0.5125,,future
ICE,True,1.9875,0.0,True,0.5125,B,future
ICE,True,1.9875,0.0,True,0.5125,BM,future
ICE,False,3.975,0.0,True,1.025,B-T,future
ICE,True,1.9875,0.0,True,0.5125,C,future
ICE,True,1.9875,0.0,True,0.5125,CC,future
ICE,True,1.9875,0.0,True,0.5125,CER,future
ICE,True,1.9875,0.0,True,0.5125,CT,future
ICE,True,1.9875,0.0,True,0.5125,DX,future
ICE,False,1.9875,0.0,True,0.5125,EZ,future
ICE,True,1.9875,0.0,True,0.5125,G,future
ICE,True,1.9875,0.0,True,0.5125,IS,future
ICE,True,1.9875,0.0,True,0.5125,KC,future
ICE,True,1.9875,0.0,True,0.5125,MME,future
ICE,True,1.9875,0.0,True,0.5125,NBP,future
ICE,False,3.975,0.0,True,1.025,N-O,future
ICE,False,1.9875,0.0,True,0.5125,OJ,future
ICE,True,1.9875,0.0,True,0.5125,R,future
ICE,True,1.9875,0.0,True,0.5125,RS,future
ICE,True,1.9875,0.0,True,0.5125,SB,future
ICE,True,1.9875,0.0,True,0.5125,T,future
ICE,True,1.9875,0.0,True,0.5125,TF,future
ICE,True,1.9875,0.0,True,0.5125,TRM,future
ICE,True,1.9875,0.0,True,0.5125,TTF,future
ICE,True,1.9875,0.0,True,0.5125,Y2,future
ICE,True,1.9875,0.0,True,0.5125,YG,future
ICE,True,1.9875,0.0,True,0.5125,YI,future
LIFFE,False,1.2375,0.0,True,0.2625,,future
LIFFE,True,1.2375,0.0,True,0.2625,C,future
LIFFE,True,1.2375,0.0,True,0.2625,I,future
LIFFE,True,1.2375,0.0,True,0.2625,L,future
LIFFE,True,1.2375,0.0,True,0.2625,RC,future
LIFFE,True,1.2375,0.0,True,0.2625,S,future
LIFFE,True,1.2375,0.0,True,0.2625,T,future
LIFFE,True,1.2375,0.0,True,0.2625,W,future
LIFFE,True,1.2375,0.0,True,0.2625,XZ,future
LIFFE,True,1.2375,0.0,True,0.2625,Z,future
NYMEX,False,1.2375,0.0,True,0.2625,,future
NYMEX,True,1.2375,0.0,True,0.2625,BZ,future
NYMEX,True,1.2375,0.0,True,0.2625,CL,future
NYMEX,True,1.2375,0.0,True,0.2625,HO,future
NYMEX,True,1.2375,0.0,True,0.2625,HRC,future
NYMEX,True,1.2375,0.0,True,0.2625,NG,future
NYMEX,True,1.2375,0.0,True,0.2625,PA,future
NYMEX,True,1.2375,0.0,True,0.2625,PL,future
NYMEX,True,1.2375,0.0,True,0.2625,QG,future
NYMEX,True,1.2375,0.0,True,0.2625,QM,future
NYMEX,True,1.2375,0.0,True,0.2625,RB,future
NYMEX,True,1.2375,0.0,True,0.2625,RB-HO,future
SGX,True,0.0,0.0,True,0.0,CN,future
SGX,False,2.5,0.0,True,0.0,IN,future
TOCOM,False,211.0,0.0,True,4.0,,future
TOCOM,True,211.0,0.0,True,4.0,CO,future
TOCOM,True,211.0,0.0,True,4.0,GD,future
TOCOM,True,211.0,0.0,True,4.0,GS,future
TOCOM,True,211.0,0.0,True,4.0,MG,future
TOCOM,True,211.0,0.0,True,4.0,PA,future
TOCOM,True,211.0,0.0,True,4.0,PL,future
TOCOM,True,211.0,0.0,True,4.0,RU,future
TOCOM,True,211.0,0.0,True,4.0,SL,future
E,False,0.000039,0.0,True,0.000011,,fx_spot
EU,False,0.00004025,0.0,True,0.00000975,,fx_spot
F,False,0.0000405,0.0,True,0.0000095,,fx_spot
L,False,0.00004025,0.0,True,0.00000975,,fx_spot
L2,False,0.00004025,0.0,True,0.00000975,,fx_spot
L22,False,0.00004025,0.0,True,0.00000975,,fx_spot
NY2,False,0.00003937,0.0,True,0.00001063,,fx_spot
CBOE,False,1.425,0.0,True,0.075,,option
CBOE,True,1.225,0.0,True,0.275,SPX,option
CBOE,True,1.225,0.0,True,0.275,SPXPM,option
CBOE,True,1.225,0.0,True,0.275,SPXW,option
CBOE,True,1.225,0.0,True,0.275,VIX,option
CBOE,True,1.225,0.0,True,0.275,VXX,option
CBOT,False,1.2375,0.0,True,0.2625,,option
CBOT,True,1.2375,0.0,True,0.2625,OUB,option
CBOT,True,1.2375,0.0,True,0.2625,OYM,option
CBOT,True,1.2375,0.0,True,0.2625,OZB,option
CBOT,True,1.2375,0.0,True,0.2625,OZB1,option
CBOT,True,1.2375,0.0,True,0.2625,OZB2,option
CBOT,True,1.2375,0.0,True,0.2625,OZB3,option
CBOT,True,1.2375,0.0,True,0.2625,OZB4,option
CBOT,True,1.2375,0.0,True,0.2625,OZB5,option
CBOT,True,1.2375,0.0,True,0.2625,OZC,option
CBOT,True,1.2375,0.0,True,0.2625,OZL,option
CBOT,True,1.2375,0.0,True,0.2625,OZM,option
CBOT,True,1.2375,0.0,True,0.2625,OZN,option
CBOT,True,1.2375,0.0,True,0.2625,OZN1,option
CBOT,True,1.2375,0.0,True,0.2625,OZN2,option
CBOT,True,1.2375,0.0,True,0.2625,OZN4,option
CBOT,True,1.2375,0.0,True,0.2625,OZN5,option
CBOT,True,1.2375,0.0,True,0.2625,OZO,option
CBOT,True,1.2375,0.0,True,0.2625,OZR,option
CBOT,True,1.2375,0.0,True,0.2625,OZS,option
CBOT,True,1.2375,0.0,True,0.2625,OZW,option
CBOT,True,1.2375,0.0,True,0.2625,UB1,option
CBOT,True,1.2375,0.0,True,0.2625,UB2,option
CBOT,True,1.2375,0.0,True,0.2625,UB4,option
CBOT,True,1.2375,0.0,True,0.2625,YM1,option
CBOT,True,1.2375,0.0,True,0.2625,YM2,option
CBOT,True,1.2375,0.0,True,0.2625,YM3,option
CME,False,1.2375,0.0,True,0.2625,,option
CME,True,1.2375,0.0,True,0.2625,1EU,option
CME,True,1.2375,0.0,True,0.2625,2EU,option
CME,True,1.2375,0.0,True,0.2625,3EU,option
CME,True,1.2375,0.0,True,0.2625,4EU,option
CME,True,1.2375,0.0,True,0.2625,6A,option
CME,True,1.2375,0.0,True,0.2625,6B,option
CME,True,1.2375,0.0,True,0.2625,6C,option
CME,True,1.2375,0.0,True,0.2625,6E,option
CME,True,1.2375,0.0,True,0.2625,6E2,option
CME,False,1.2375,0.0,True,0.2625,6J,option
CME,True,1.2375,0.0,True,0.2625,6S,option
CME,True,1.2375,0.0,True,0.2625,E1A,option
CME,True,1.2375,0.0,True,0.2625,E1C,option
CME,True,1.2375,0.0,True,0.2625,E2A,option
CME,True,1.2375,0.0,True,0.2625,E2C,option
CME,True,1.2375,0.0,True,0.2625,E3A,option
CME,True,1.2375,0.0,True,0.2625,E3C,option
CME,True,1.2375,0.0,True,0.2625,E4A,option
CME,True,1.2375,0.0,True,0.2625,ES,option
CME,True,1.2375,0.0,True,0.2625,EUU,option
CME,True,1.2375,0.0,True,0.2625,EW,option
